UID,NID
U705457,N61044
U705457,N98657
U705457,N101083
U705457,N24809
U705457,N47589
U705457,N26183
U705457,N119637
U705457,N76810
U705457,N74703
U665965,N79583
U665965,N18389
U665965,N59820
U665965,N128965
U665965,N85484
U665965,N939
U665965,N9375
U665965,N42430
U665965,N48412
U665965,N40850
U665965,N81940
U665965,N65119
U665965,N454
U665965,N127337
U665965,N72241
U665965,N93667
U665965,N38291
U665965,N86322
U665965,N111348
U665965,N80686
U665965,N12568
U665965,N6852
U665965,N29446
U665965,N25268
U665965,N86423
U665965,N86320
U665965,N84832
U665965,N36740
U665965,N40699
U665965,N87654
U665965,N47265
U665965,N49262
U665965,N26193
U665965,N105154
U665965,N84959
U665965,N115671
U665965,N3565
U665965,N1296
U665965,N129412
U665965,N4289
U665965,N111503
U665965,N99636
U665965,N29910
U665965,N114926
U665965,N50012
U665965,N93237
U665965,N79285
U665965,N119864
U665965,N67133
U665965,N33520
U665965,N18399
U665965,N2746
U665965,N75332
U665965,N30637
U665965,N104927
U665965,N93725
U665965,N44185
U665965,N50645
U665965,N66020
U665965,N24476
U665965,N123480
U665965,N15371
U665965,N71166
U665965,N108752
U665965,N52780
U665965,N4473
U665965,N66666
U665965,N110560
U665965,N63731
U665965,N114848
U665965,N46741
U665965,N77216
U665965,N60457
U665965,N126201
U665965,N23264
U665965,N91810
U665965,N66989
U665965,N28616
U665965,N65494
U665965,N121550
U665965,N8318
U665965,N98322
U665965,N11878
U665965,N21675
U665965,N9191
U665965,N6668
U665965,N61187
U665965,N48449
U665965,N89631
U665965,N7732
U665965,N74324
U665965,N89906
U665965,N101915
U665965,N53313
U665965,N38079
U665965,N5875
U665965,N52171
U665965,N3188
U665965,N24984
U665965,N60267
U665965,N83100
U665965,N6455
U665965,N91943
U665965,N39924
U665965,N77135
U665965,N66184
U665965,N5436
U665965,N68296
U665965,N75836
U665965,N30120
U665965,N55655
U665965,N127578
U665965,N12350
U665965,N73137
U665965,N88466
U665965,N122776
U665965,N7393
U665965,N40765
U665965,N117401
U665965,N114787
U665965,N34374
U665965,N37395
U665965,N104430
U665965,N129740
U665965,N116118
U665965,N22660
U665965,N91923
U665965,N4858
U665965,N4789
U665965,N61804
U665965,N62003
U665965,N101119
U334405,N35891
U334405,N67875
U334405,N43255
U334405,N38742
U334405,N18389
U334405,N65259
U334405,N107367
U334405,N59820
U334405,N122047
U334405,N86039
U334405,N90442
U334405,N28932
U334405,N77651
U334405,N86707
U334405,N128834
U334405,N23692
U334405,N101775
U334405,N101377
U334405,N75436
U334405,N111348
U334405,N32713
U334405,N36246
U334405,N27673
U334405,N80686
U334405,N58686
U334405,N74262
U334405,N121505
U334405,N8427
U334405,N72571
U334405,N43585
U334405,N59622
U334405,N108284
U334405,N18518
U334405,N104191
U334405,N93328
U334405,N126834
U334405,N119800
U334405,N51302
U334405,N32221
U334405,N34016
U334405,N83253
U334405,N3435
U334405,N123395
U334405,N31418
U334405,N109260
U334405,N32163
U334405,N13970
U334405,N19577
U334405,N16426
U334405,N61868
U334405,N76664
U334405,N85232
U334405,N19735
U334405,N62880
U334405,N88875
U334405,N50763
U334405,N119710
U334405,N49839
U334405,N60001
U334405,N4598
U334405,N107995
U334405,N1388
U334405,N12575
U334405,N40228
U334405,N127530
U334405,N4289
U334405,N52250
U334405,N1296
U334405,N3584
U334405,N56927
U334405,N34957
U334405,N48862
U334405,N99295
U334405,N6793
U334405,N44660
U334405,N111180
U334405,N88892
U334405,N89298
U334405,N111931
U334405,N35179
U334405,N49705
U334405,N116747
U334405,N31109
U334405,N124506
U334405,N71665
U334405,N21312
U334405,N3113
U334405,N29753
U334405,N54360
U334405,N62704
U334405,N53933
U334405,N51431
U334405,N102504
U334405,N33127
U334405,N114571
U334405,N41683
U334405,N123451
U334405,N124208
U334405,N24446
U334405,N117891
U334405,N12724
U334405,N3188
U334405,N122006
U334405,N102016
U334405,N29137
U334405,N26986
U334405,N22651
U334405,N5653
U334405,N85100
U334405,N101378
U334405,N60267
U334405,N57366
U334405,N95139
U334405,N89509
U334405,N76887
U334405,N5326
U334405,N10543
U334405,N23929
U334405,N1713
U334405,N40765
U334405,N87236
U334405,N108016
U334405,N117401
U334405,N14551
U334405,N81315
U334405,N123548
U334405,N8077
U334405,N123636
U334405,N113609
U334405,N67101
U334405,N113579
U334405,N34374
U334405,N127001
U334405,N82055
U334405,N11653
U334405,N75342
U334405,N40801
U334405,N27723
U334405,N66107
U334405,N70391
U334405,N55261
U334405,N94112
U334405,N47011
U334405,N68083
U334405,N9191
U688681,N107641
U688681,N38098
U688681,N77869
U688681,N72174
U688681,N18690
U688681,N69386
U688681,N58537
U688681,N85528
U688681,N29315
U688681,N18389
U688681,N92085
U688681,N9740
U688681,N68185
U688681,N107906
U688681,N80788
U688681,N37319
U688681,N62652
U688681,N61504
U688681,N81937
U688681,N48215
U688681,N121023
U688681,N108042
U688681,N89883
U688681,N1396
U688681,N65119
U688681,N9375
U688681,N104760
U688681,N34684
U688681,N18850
U688681,N23186
U688681,N124922
U688681,N130269
U688681,N1037
U688681,N35052
U688681,N59312
U688681,N115743
U688681,N43252
U688681,N113926
U688681,N21475
U688681,N77709
U688681,N12252
U688681,N113025
U688681,N34647
U688681,N78998
U688681,N61145
U688681,N110799
U688681,N76970
U688681,N117275
U688681,N92474
U688681,N75496
U688681,N115174
U688681,N46954
U688681,N41228
U688681,N89398
U688681,N74042
U688681,N108682
U688681,N53923
U688681,N98680
U688681,N126526
U688681,N1940
U688681,N107705
U688681,N95174
U688681,N124048
U688681,N4289
U688681,N122561
U688681,N98241
U688681,N19544
U688681,N81970
U688681,N93049
U688681,N56111
U688681,N106848
U688681,N129836
U688681,N95731
U688681,N61411
U688681,N14066
U688681,N66666
U688681,N54065
U688681,N79614
U688681,N61873
U688681,N71427
U688681,N102355
U688681,N72590
U688681,N58279
U688681,N71922
U688681,N32421
U688681,N127651
U688681,N49900
U688681,N120613
U688681,N36911
U688681,N104737
U688681,N73921
U688681,N122857
U688681,N78760
U688681,N52910
U688681,N22259
U688681,N87705
U688681,N66700
U688681,N18720
U688681,N57830
U688681,N74496
U688681,N121690
U688681,N129316
U688681,N5869
U688681,N53998
U688681,N102994
U688681,N73222
U688681,N129903
U688681,N91879
U688681,N70540
U688681,N117698
U688681,N90966
U688681,N71096
U688681,N99111
U688681,N79226
U688681,N34940
U688681,N112710
U688681,N73137
U688681,N1713
U76897,N14529
U76897,N84419
U76897,N27258
U76897,N41484
U76897,N84652
U76897,N24937
U76897,N34074
U76897,N88258
U76897,N113275
U76897,N44955
U76897,N63723
U76897,N92191
U76897,N128820
U76897,N124391
U76897,N35797
U76897,N124453
U76897,N76561
U76897,N54533
U76897,N21526
U76897,N26421
U76897,N53584
U76897,N127132
U76897,N127337
U76897,N102267
U76897,N1037
U76897,N68153
U76897,N67667
U76897,N17364
U76897,N106708
U76897,N69978
U76897,N28921
U76897,N43252
U76897,N92564
U76897,N98315
U76897,N104997
U76897,N45225
U76897,N81692
U76897,N129444
U76897,N78449
U76897,N110697
U76897,N95756
U76897,N62880
U76897,N41211
U76897,N7992
U76897,N67776
U76897,N71068
U76897,N117008
U76897,N70541
U76897,N82383
U76897,N27430
U76897,N114311
U76897,N51964
U76897,N43234
U76897,N24563
U76897,N121331
U76897,N20487
U76897,N127923
U76897,N123400
U76897,N127530
U76897,N30276
U76897,N98241
U76897,N19544
U76897,N77367
U76897,N95174
U76897,N116097
U76897,N99978
U76897,N90335
U76897,N114174
U76897,N116165
U76897,N27706
U76897,N67133
U76897,N111236
U76897,N105213
U76897,N51893
U76897,N4454
U76897,N27111
U76897,N24786
U76897,N58573
U76897,N66584
U76897,N50012
U76897,N5488
U76897,N98683
U76897,N30637
U76897,N37726
U76897,N51940
U76897,N99171
U76897,N48712
U76897,N89694
U76897,N33624
U76897,N63024
U76897,N65299
U76897,N80212
U76897,N36085
U76897,N81592
U76897,N98680
U76897,N114848
U76897,N123951
U76897,N74643
U76897,N29466
U76897,N13674
U76897,N35016
U76897,N120390
U76897,N95732
U76897,N81464
U76897,N84500
U76897,N4329
U76897,N79909
U76897,N99157
U76897,N107394
U76897,N117961
U76897,N56703
U76897,N104737
U76897,N9970
U76897,N112751
U76897,N63037
U76897,N85059
U76897,N112642
U76897,N11714
U76897,N112303
U76897,N24397
U76897,N122596
U76897,N75373
U76897,N30232
U76897,N82243
U76897,N72105
U76897,N17916
U76897,N105645
U76897,N49599
U76897,N120646
U76897,N87727
U76897,N65050
U76897,N54978
U76897,N118081
U76897,N126944
U76897,N45758
U76897,N114873
U76897,N54393
U76897,N27384
U76897,N55212
U76897,N5992
U76897,N124414
U76897,N52569
U76897,N70562
U76897,N103321
U76897,N15007
U76897,N4066
U76897,N116313
U76897,N111873
U76897,N83042
U76897,N41770
U76897,N12070
U76897,N48926
U76897,N53116
U76897,N64383
U76897,N118974
U76897,N49889
U76897,N8070
U76897,N54258
U76897,N72548
U76897,N74723
U76897,N93769
U76897,N52074
U76897,N115509
U76897,N121820
U76897,N49038
U76897,N74496
U76897,N90683
U76897,N33198
U76897,N48111
U76897,N127629
U76897,N2133
U76897,N17268
U76897,N7046
U76897,N53233
U418429,N38098
U418429,N105630
U418429,N111303
U418429,N100466
U418429,N35797
U418429,N116695
U418429,N46591
U418429,N35891
U418429,N20311
U418429,N26834
U418429,N3906
U418429,N27234
U418429,N39445
U418429,N16608
U418429,N33177
U418429,N127031
U418429,N99540
U418429,N87465
U418429,N40403
U418429,N82799
U418429,N72331
U418429,N6536
U418429,N72072
U418429,N85056
U418429,N27673
U418429,N11663
U418429,N111348
U418429,N103785
U418429,N75484
U418429,N78879
U418429,N5451
U418429,N114271
U418429,N50961
U418429,N13661
U418429,N16559
U418429,N36246
U418429,N104181
U418429,N110836
U418429,N67348
U418429,N75614
U418429,N83143
U418429,N13970
U418429,N47087
U418429,N61138
U418429,N83469
U418429,N44337
U418429,N88892
U418429,N126063
U418429,N114551
U418429,N29673
U418429,N91107
U418429,N107441
U418429,N78052
U418429,N94902
U418429,N11874
U418429,N18914
U418429,N62480
U418429,N54681
U418429,N45124
U418429,N104029
U418429,N48804
U418429,N68431
U418429,N79986
U418429,N85710
U418429,N90877
U418429,N100144
U418429,N37889
U418429,N127052
U418429,N8254
U418429,N60457
U418429,N50441
U418429,N76601
U418429,N111606
U418429,N97736
U418429,N58653
U418429,N56489
U418429,N107212
U418429,N71021
U418429,N117074
U418429,N104737
U418429,N113678
U418429,N71977
U418429,N110158
U418429,N47588
U418429,N96546
U418429,N30755
U418429,N70655
U418429,N102643
U418429,N71643
U418429,N29783
U418429,N91306
U418429,N96884
U418429,N440
U418429,N21624
U418429,N63020
U418429,N111020
U418429,N40937
U418429,N120926
U418429,N24446
U418429,N71310
U418429,N14887
U418429,N86573
U418429,N68250
U418429,N92092
U418429,N10490
U418429,N40765
U418429,N108701
U418429,N47967
U418429,N49388
U418429,N79926
U418429,N123548
U418429,N98438
U418429,N44486
U429193,N26421
U429193,N85273
U429193,N61339
U429193,N63858
U429193,N128643
U429193,N91458
U429193,N51680
U429193,N123633
U429193,N127659
U429193,N55661
U429193,N97313
U429193,N17645
U429193,N6379
U429193,N121551
U429193,N72802
U429193,N70385
U429193,N1128
U429193,N49079
U429193,N52231
U429193,N86039
U429193,N43255
U429193,N90718
U429193,N47587
U429193,N109183
U429193,N90578
U429193,N454
U429193,N124922
U429193,N72571
U429193,N60165
U429193,N22757
U429193,N14240
U429193,N127780
U429193,N42209
U429193,N73122
U429193,N96437
U429193,N117275
U429193,N49511
U429193,N21671
U429193,N8640
U429193,N129378
U429193,N738
U429193,N121168
U429193,N49839
U429193,N1220
U429193,N36215
U429193,N24563
U429193,N60001
U429193,N13604
U429193,N116473
U429193,N124357
U429193,N95420
U429193,N61138
U429193,N93400
U429193,N129412
U429193,N4289
U429193,N80126
U429193,N14611
U429193,N47866
U429193,N75078
U429193,N68426
U429193,N96031
U429193,N126836
U429193,N117592
U429193,N10766
U429193,N79285
U429193,N66190
U429193,N24632
U429193,N2927
U429193,N97753
U429193,N39592
U429193,N88892
U429193,N93049
U429193,N84642
U429193,N31688
U429193,N18480
U429193,N25197
U429193,N100655
U429193,N48804
U429193,N6923
U429193,N10837
U429193,N77566
U429193,N99733
U429193,N129836
U429193,N71935
U429193,N73963
U429193,N84406
U429193,N21312
U429193,N29753
U429193,N9690
U429193,N106262
U429193,N54360
U429193,N106403
U429193,N122561
U429193,N56204
U429193,N1596
U429193,N78240
U429193,N71977
U429193,N76469
U429193,N5992
U429193,N110976
U429193,N64336
U429193,N25750
U429193,N33017
U429193,N5316
U429193,N34468
U429193,N45502
U429193,N30781
U429193,N6971
U429193,N84624
U429193,N71643
U429193,N15664
U429193,N89631
U429193,N81443
U429193,N77920
U429193,N8966
U429193,N65093
U429193,N56850
U429193,N14224
U429193,N126955
U429193,N31381
U429193,N23929
U429193,N94407
U429193,N122401
U429193,N84273
U429193,N66184
U429193,N18904
U429193,N90966
U429193,N59033
U429193,N67053
U429193,N22633
U429193,N40765
U429193,N50614
U429193,N71092
U429193,N67683
U429193,N34516
U429193,N27431
U429193,N8077
U429193,N54307
U429193,N65101
U429193,N116736
U429193,N82055
U533845,N125223
U533845,N91
U533845,N109826
U533845,N3894
U533845,N107341
U533845,N1396
U533845,N89048
U533845,N34074
U533845,N46591
U533845,N37266
U533845,N49404
U533845,N88765
U533845,N124652
U533845,N17283
U533845,N62685
U533845,N15477
U533845,N129790
U533845,N37721
U533845,N53611
U533845,N56038
U533845,N65736
U533845,N91734
U533845,N40923
U533845,N84695
U533845,N18389
U533845,N36673
U533845,N9321
U533845,N76795
U533845,N57627
U533845,N128965
U533845,N48215
U533845,N114044
U533845,N101280
U533845,N8402
U533845,N73573
U533845,N127659
U533845,N63092
U533845,N33177
U533845,N57685
U533845,N33446
U533845,N97823
U533845,N31586
U533845,N37636
U533845,N90578
U533845,N9524
U533845,N95072
U533845,N37175
U533845,N100449
U533845,N126340
U533845,N1128
U533845,N25909
U533845,N95049
U533845,N67667
U533845,N48149
U533845,N26691
U533845,N105110
U533845,N50489
U533845,N76171
U533845,N14240
U533845,N122938
U533845,N7149
U533845,N36246
U533845,N66860
U533845,N81071
U533845,N6195
U533845,N45706
U533845,N4710
U533845,N67055
U533845,N68172
U533845,N23221
U533845,N113926
U533845,N126928
U533845,N12252
U533845,N33421
U533845,N89799
U533845,N105205
U533845,N124186
U533845,N108284
U533845,N17364
U533845,N28668
U533845,N91607
U533845,N22091
U533845,N29748
U533845,N27705
U533845,N99640
U533845,N68153
U533845,N30827
U533845,N129955
U533845,N104347
U533845,N126834
U533845,N23045
U533845,N124248
U533845,N86447
U533845,N33378
U533845,N23186
U533845,N112294
U533845,N7391
U533845,N41584
U533845,N189
U533845,N71728
U533845,N77598
U533845,N115661
U533845,N26184
U533845,N21547
U533845,N106155
U533845,N26232
U533845,N28222
U533845,N127225
U533845,N124357
U533845,N129651
U533845,N80126
U533845,N14611
U533845,N100193
U533845,N55076
U533845,N67133
U533845,N99082
U533845,N51940
U533845,N79529
U533845,N128265
U533845,N79724
U533845,N28609
U533845,N63818
U533845,N95140
U533845,N113192
U533845,N61802
U533845,N101851
U533845,N99733
U533845,N50645
U533845,N21644
U533845,N78180
U533845,N113638
U533845,N46994
U533845,N105666
U533845,N24344
U533845,N63717
U533845,N49900
U533845,N32801
U533845,N12115
U533845,N104307
U533845,N118005
U533845,N46763
U533845,N62559
U533845,N90586
U533845,N18247
U533845,N77734
U533845,N83933
U533845,N112751
U533845,N9970
U533845,N18515
U533845,N63323
U533845,N94504
U533845,N47588
U533845,N72976
U533845,N5992
U533845,N30603
U533845,N50729
U533845,N64336
U533845,N92159
U533845,N118081
U533845,N47460
U533845,N124973
U533845,N48449
U533845,N28645
U533845,N8179
U533845,N30819
U533845,N11841
U533845,N59447
U533845,N106624
U533845,N41377
U533845,N100670
U533845,N119215
U533845,N82045
U533845,N102152
U533845,N4266
U533845,N79614
U533845,N45124
U533845,N7237
U533845,N56850
U533845,N94632
U533845,N91171
U533845,N104235
U533845,N53410
U533845,N73171
U533845,N113580
U533845,N89509
U533845,N76306
U533845,N87146
U533845,N120785
U533845,N72708
U533845,N1713
U533845,N22543
U533845,N114532
U533845,N40765
U533845,N86395
U533845,N56099
U533845,N10490
U533845,N35458
U533845,N26863
U533845,N8567
U533845,N11397
U533845,N6084
U533845,N62800
U533845,N104027
U533845,N60544
U533845,N57459
U533845,N44497
U533845,N57797
U533845,N64035
U533845,N67533
U533845,N66758
U533845,N76688
U533845,N114787
U533845,N82649
U533845,N90388
U533845,N78570
U533845,N110842
U533845,N110973
U533845,N50676
U533845,N86463
U533845,N50080
U533845,N84167
U533845,N127001
U533845,N87913
U533845,N10015
U533845,N130174
U533845,N71552
U533845,N45790
U533845,N35189
U533845,N102958
U533845,N95066
U533845,N51166
U533845,N101119
U533845,N8006
U533845,N86327
U533845,N31855
U533845,N33379
U533845,N19543
U533845,N129522
U533845,N2670
U533845,N59646
U533845,N76810
U533845,N65783
U206353,N104729
U206353,N65259
U206353,N7515
U206353,N106591
U206353,N9740
U206353,N48984
U206353,N104200
U206353,N18389
U206353,N128643
U206353,N26935
U206353,N72175
U206353,N97313
U206353,N2232
U206353,N31268
U206353,N126968
U206353,N9375
U206353,N102506
U206353,N112218
U206353,N454
U206353,N76328
U206353,N55956
U206353,N75436
U206353,N72571
U206353,N48112
U206353,N118772
U206353,N26206
U206353,N42209
U206353,N120773
U206353,N98389
U206353,N129378
U206353,N115701
U206353,N63918
U206353,N35144
U206353,N46496
U206353,N110836
U206353,N107594
U206353,N3435
U206353,N123325
U206353,N44431
U206353,N61481
U206353,N27352
U206353,N28880
U206353,N107633
U206353,N61575
U206353,N117228
U206353,N50012
U206353,N89243
U206353,N41459
U206353,N44524
U206353,N46994
U206353,N3948
U206353,N66959
U206353,N29566
U206353,N63174
U206353,N55637
U206353,N108352
U206353,N17934
U206353,N71922
U206353,N5952
U206353,N107394
U206353,N92858
U206353,N78719
U206353,N6958
U206353,N95131
U206353,N79909
U206353,N23264
U206353,N53933
U206353,N100080
U206353,N89042
U206353,N86493
U206353,N121592
U206353,N71977
U206353,N48449
U206353,N67235
U206353,N69691
U206353,N5316
U206353,N76099
U206353,N113174
U206353,N51082
U206353,N79781
U206353,N37820
U206353,N89631
U206353,N15007
U206353,N23540
U206353,N115841
U206353,N55256
U206353,N91597
U206353,N99013
U206353,N82554
U206353,N54972
U206353,N46892
U206353,N94407
U206353,N115232
U206353,N104558
U206353,N88592
U206353,N58200
U206353,N68745
U206353,N79026
U206353,N5326
U206353,N68045
U206353,N13901
U206353,N59263
U206353,N62758
U206353,N93397
U206353,N1713
U206353,N110530
U206353,N1886
U206353,N90966
U206353,N120031
U206353,N18904
U206353,N78501
U206353,N123548
U206353,N60544
U206353,N57797
U206353,N86463
U206353,N87788
U206353,N12259
U206353,N37395
U206353,N119891
U206353,N83062
U206353,N8904
U206353,N14316
U206353,N70756
U206353,N55042
U206353,N114043
U206353,N127001
U206353,N94901
U206353,N81541
U206353,N24809
U206353,N119637
U206353,N10815
U206353,N72014
U206353,N4858
U298909,N91510
U298909,N99554
U298909,N124501
U298909,N80460
U298909,N111960
U298909,N37266
U298909,N71325
U298909,N115125
U298909,N90941
U298909,N116312
U298909,N82882
U298909,N47349
U298909,N63089
U298909,N127328
U298909,N26421
U298909,N64208
U298909,N50054
U298909,N13311
U298909,N35362
U298909,N82799
U298909,N58306
U298909,N16608
U298909,N39699
U298909,N60379
U298909,N31043
U298909,N48215
U298909,N108143
U298909,N76596
U298909,N50961
U298909,N56559
U298909,N127916
U298909,N27673
U298909,N55996
U298909,N45256
U298909,N118250
U298909,N55289
U298909,N110836
U298909,N93871
U298909,N10179
U298909,N63212
U298909,N127773
U298909,N124694
U298909,N748
U298909,N38217
U298909,N64629
U298909,N44309
U298909,N109498
U298909,N7055
U298909,N40228
U298909,N40987
U298909,N8760
U298909,N62360
U298909,N73505
U298909,N39331
U298909,N48764
U298909,N110423
U298909,N114460
U298909,N47866
U298909,N88892
U298909,N19338
U298909,N41980
